INDEX,RCR,UTC DATE,UTC TIME,LOCAL DATE,LOCAL TIME,MS,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT,SPEED,
971,T,2018/5/4,22:40:47,2018/5/4,15:40:47,  0,DGPS,45.514252,N,-122.686721,W,91,0.032,
972,T,2018/5/4,22:40:48,2018/5/4,15:40:48,  0,DGPS,45.514251,N,-122.686720,W,91,0.039,
973,T,2018/5/4,22:40:49,2018/5/4,15:40:49,  0,DGPS,45.514251,N,-122.686720,W,91,0.024,
974,T,2018/5/4,22:40:50,2018/5/4,15:40:50,  0,DGPS,45.514250,N,-122.686720,W,91,0.037,
975,T,2018/5/4,22:40:51,2018/5/4,15:40:51,  0,DGPS,45.514250,N,-122.686720,W,91,0.037,
976,T,2018/5/4,22:40:52,2018/5/4,15:40:52,  0,DGPS,45.514250,N,-122.686720,W,91,0.036,
977,T,2018/5/4,22:40:53,2018/5/4,15:40:53,  0,DGPS,45.514249,N,-122.686720,W,91,0.016,
978,T,2018/5/4,22:40:54,2018/5/4,15:40:54,  0,DGPS,45.514249,N,-122.686720,W,91,0.035,
979,T,2018/5/4,22:40:55,2018/5/4,15:40:55,  0,DGPS,45.514248,N,-122.686720,W,91,0.032,
980,T,2018/5/4,22:40:56,2018/5/4,15:40:56,  0,DGPS,45.514248,N,-122.686720,W,90,0.027,
981,T,2018/5/4,22:40:57,2018/5/4,15:40:57,  0,DGPS,45.514248,N,-122.686720,W,90,0.038,
982,T,2018/5/4,22:40:58,2018/5/4,15:40:58,  0,DGPS,45.514248,N,-122.686719,W,90,0.018,
983,T,2018/5/4,22:40:59,2018/5/4,15:40:59,  0,DGPS,45.514247,N,-122.686719,W,90,0.017,
984,T,2018/5/4,22:41:0,2018/5/4,15:41:0,  0,DGPS,45.514247,N,-122.686719,W,90,0.024,
985,T,2018/5/4,22:41:1,2018/5/4,15:41:1,  0,DGPS,45.514247,N,-122.686719,W,90,0.023,
986,T,2018/5/4,22:41:2,2018/5/4,15:41:2,  0,DGPS,45.514247,N,-122.686719,W,90,0.017,
987,T,2018/5/4,22:41:3,2018/5/4,15:41:3,  0,DGPS,45.514246,N,-122.686719,W,90,0.033,
988,T,2018/5/4,22:41:4,2018/5/4,15:41:4,  0,DGPS,45.514246,N,-122.686719,W,90,0.030,
989,T,2018/5/4,22:41:5,2018/5/4,15:41:5,  0,DGPS,45.514246,N,-122.686719,W,90,0.025,
990,T,2018/5/4,22:41:6,2018/5/4,15:41:6,  0,DGPS,45.514245,N,-122.686718,W,90,0.035,
991,T,2018/5/4,22:41:7,2018/5/4,15:41:7,  0,DGPS,45.514245,N,-122.686718,W,90,0.025,
992,T,2018/5/4,22:41:8,2018/5/4,15:41:8,  0,DGPS,45.514244,N,-122.686718,W,90,0.028,
993,T,2018/5/4,22:41:9,2018/5/4,15:41:9,  0,DGPS,45.514244,N,-122.686718,W,90,0.031,
994,T,2018/5/4,22:41:10,2018/5/4,15:41:10,  0,DGPS,45.514244,N,-122.686718,W,90,0.018,
995,T,2018/5/4,22:41:11,2018/5/4,15:41:11,  0,DGPS,45.514244,N,-122.686718,W,90,0.023,
996,T,2018/5/4,22:41:12,2018/5/4,15:41:12,  0,DGPS,45.514244,N,-122.686718,W,90,0.025,
997,T,2018/5/4,22:41:13,2018/5/4,15:41:13,  0,DGPS,45.514244,N,-122.686718,W,90,0.021,
998,T,2018/5/4,22:41:14,2018/5/4,15:41:14,  0,DGPS,45.514243,N,-122.686718,W,90,0.017,
999,T,2018/5/4,22:41:15,2018/5/4,15:41:15,  0,DGPS,45.514243,N,-122.686718,W,90,0.037,
1000,T,2018/5/4,22:41:16,2018/5/4,15:41:16,  0,DGPS,45.514243,N,-122.686718,W,90,0.032,
1001,T,2018/5/4,22:41:17,2018/5/4,15:41:17,  0,DGPS,45.514243,N,-122.686718,W,90,0.032,
1002,T,2018/5/4,22:41:18,2018/5/4,15:41:18,  0,DGPS,45.514243,N,-122.686718,W,90,0.031,
1003,T,2018/5/4,22:41:19,2018/5/4,15:41:19,  0,DGPS,45.514243,N,-122.686718,W,90,0.025,
1004,T,2018/5/4,22:41:20,2018/5/4,15:41:20,  0,DGPS,45.514243,N,-122.686718,W,90,0.032,
1005,T,2018/5/4,22:41:21,2018/5/4,15:41:21,  0,DGPS,45.514243,N,-122.686717,W,90,0.031,
1006,T,2018/5/4,22:41:22,2018/5/4,15:41:22,  0,DGPS,45.514243,N,-122.686717,W,90,0.022,
1007,T,2018/5/4,22:41:23,2018/5/4,15:41:23,  0,DGPS,45.514243,N,-122.686717,W,90,0.019,
1008,T,2018/5/4,22:41:24,2018/5/4,15:41:24,  0,DGPS,45.514242,N,-122.686717,W,90,0.024,
1009,T,2018/5/4,22:41:25,2018/5/4,15:41:25,  0,DGPS,45.514242,N,-122.686717,W,90,0.016,
1010,T,2018/5/4,22:41:26,2018/5/4,15:41:26,  0,DGPS,45.514242,N,-122.686717,W,90,0.021,
1011,T,2018/5/4,22:41:27,2018/5/4,15:41:27,  0,DGPS,45.514242,N,-122.686717,W,90,0.041,
1012,T,2018/5/4,22:41:28,2018/5/4,15:41:28,  0,DGPS,45.514242,N,-122.686717,W,90,0.026,
1013,T,2018/5/4,22:41:29,2018/5/4,15:41:29,  0,DGPS,45.514242,N,-122.686717,W,90,0.040,
1014,T,2018/5/4,22:41:30,2018/5/4,15:41:30,  0,DGPS,45.514242,N,-122.686717,W,90,0.031,
1015,T,2018/5/4,22:41:31,2018/5/4,15:41:31,  0,DGPS,45.514242,N,-122.686717,W,90,0.031,
1016,T,2018/5/4,22:41:32,2018/5/4,15:41:32,  0,DGPS,45.514242,N,-122.686717,W,90,0.030,
1017,T,2018/5/4,22:41:33,2018/5/4,15:41:33,  0,DGPS,45.514242,N,-122.686717,W,90,0.031,
1018,T,2018/5/4,22:41:34,2018/5/4,15:41:34,  0,DGPS,45.514242,N,-122.686717,W,90,0.041,
1019,T,2018/5/4,22:41:35,2018/5/4,15:41:35,  0,DGPS,45.514242,N,-122.686717,W,90,0.048,
1020,T,2018/5/4,22:41:36,2018/5/4,15:41:36,  0,DGPS,45.514242,N,-122.686716,W,90,0.048,
1021,T,2018/5/4,22:41:37,2018/5/4,15:41:37,  0,DGPS,45.514242,N,-122.686716,W,90,0.046,
1022,T,2018/5/4,22:41:38,2018/5/4,15:41:38,  0,DGPS,45.514242,N,-122.686716,W,90,0.053,
1023,T,2018/5/4,22:41:39,2018/5/4,15:41:39,  0,DGPS,45.514242,N,-122.686716,W,90,0.013,
1024,T,2018/5/4,22:41:40,2018/5/4,15:41:40,  0,DGPS,45.514242,N,-122.686716,W,90,0.028,
1025,T,2018/5/4,22:41:41,2018/5/4,15:41:41,  0,DGPS,45.514241,N,-122.686716,W,90,0.036,
1026,T,2018/5/4,22:41:42,2018/5/4,15:41:42,  0,DGPS,45.514241,N,-122.686716,W,90,0.038,
1027,T,2018/5/4,22:41:43,2018/5/4,15:41:43,  0,DGPS,45.514241,N,-122.686716,W,90,0.035,
1028,T,2018/5/4,22:41:44,2018/5/4,15:41:44,  0,DGPS,45.514241,N,-122.686716,W,90,0.039,
1029,T,2018/5/4,22:41:45,2018/5/4,15:41:45,  0,DGPS,45.514241,N,-122.686715,W,90,0.015,
1030,T,2018/5/4,22:41:46,2018/5/4,15:41:46,  0,DGPS,45.514241,N,-122.686715,W,90,0.050,
1031,T,2018/5/4,22:41:47,2018/5/4,15:41:47,  0,DGPS,45.514241,N,-122.686715,W,90,0.049,
1032,T,2018/5/4,22:41:48,2018/5/4,15:41:48,  0,DGPS,45.514241,N,-122.686715,W,90,0.054,
1033,T,2018/5/4,22:41:49,2018/5/4,15:41:49,  0,DGPS,45.514241,N,-122.686715,W,90,0.049,
1034,T,2018/5/4,22:41:50,2018/5/4,15:41:50,  0,DGPS,45.514241,N,-122.686715,W,90,0.050,
1035,T,2018/5/4,22:41:51,2018/5/4,15:41:51,  0,DGPS,45.514240,N,-122.686715,W,90,0.020,
1036,T,2018/5/4,22:41:52,2018/5/4,15:41:52,  0,DGPS,45.514240,N,-122.686714,W,90,0.039,
1037,T,2018/5/4,22:41:53,2018/5/4,15:41:53,  0,DGPS,45.514240,N,-122.686714,W,90,0.031,
1038,T,2018/5/4,22:41:54,2018/5/4,15:41:54,  0,DGPS,45.514240,N,-122.686714,W,90,0.039,
1039,T,2018/5/4,22:41:55,2018/5/4,15:41:55,  0,DGPS,45.514240,N,-122.686714,W,90,0.036,
1040,T,2018/5/4,22:41:56,2018/5/4,15:41:56,  0,DGPS,45.514240,N,-122.686714,W,90,0.028,
1041,T,2018/5/4,22:41:57,2018/5/4,15:41:57,  0,DGPS,45.514240,N,-122.686714,W,90,0.009,
1042,T,2018/5/4,22:41:58,2018/5/4,15:41:58,  0,DGPS,45.514240,N,-122.686714,W,90,0.053,
1043,T,2018/5/4,22:41:59,2018/5/4,15:41:59,  0,DGPS,45.514240,N,-122.686713,W,90,0.055,
1044,T,2018/5/4,22:42:0,2018/5/4,15:42:0,  0,DGPS,45.514240,N,-122.686713,W,90,0.053,
1045,T,2018/5/4,22:42:1,2018/5/4,15:42:1,  0,DGPS,45.514239,N,-122.686713,W,90,0.038,
1046,T,2018/5/4,22:42:2,2018/5/4,15:42:2,  0,DGPS,45.514239,N,-122.686713,W,90,0.053,
1047,T,2018/5/4,22:42:3,2018/5/4,15:42:3,  0,DGPS,45.514239,N,-122.686713,W,90,0.016,
1048,T,2018/5/4,22:42:4,2018/5/4,15:42:4,  0,DGPS,45.514239,N,-122.686713,W,90,0.036,
1049,T,2018/5/4,22:42:5,2018/5/4,15:42:5,  0,DGPS,45.514239,N,-122.686713,W,90,0.036,
1050,T,2018/5/4,22:42:6,2018/5/4,15:42:6,  0,DGPS,45.514239,N,-122.686713,W,90,0.036,
1051,T,2018/5/4,22:42:7,2018/5/4,15:42:7,  0,DGPS,45.514239,N,-122.686712,W,90,0.027,
1052,T,2018/5/4,22:42:8,2018/5/4,15:42:8,  0,DGPS,45.514239,N,-122.686712,W,90,0.036,
1053,T,2018/5/4,22:42:9,2018/5/4,15:42:9,  0,DGPS,45.514239,N,-122.686712,W,90,0.010,
1054,T,2018/5/4,22:42:10,2018/5/4,15:42:10,  0,DGPS,45.514239,N,-122.686712,W,90,0.050,
1055,T,2018/5/4,22:42:11,2018/5/4,15:42:11,  0,DGPS,45.514239,N,-122.686712,W,90,0.043,
1056,T,2018/5/4,22:42:12,2018/5/4,15:42:12,  0,DGPS,45.514238,N,-122.686712,W,90,0.041,
1057,T,2018/5/4,22:42:13,2018/5/4,15:42:13,  0,DGPS,45.514238,N,-122.686712,W,90,0.039,
1058,T,2018/5/4,22:42:14,2018/5/4,15:42:14,  0,DGPS,45.514238,N,-122.686712,W,90,0.038,
1059,T,2018/5/4,22:42:15,2018/5/4,15:42:15,  0,DGPS,45.514238,N,-122.686712,W,90,0.039,
1060,T,2018/5/4,22:42:16,2018/5/4,15:42:16,  0,DGPS,45.514238,N,-122.686711,W,90,0.032,
1061,T,2018/5/4,22:42:17,2018/5/4,15:42:17,  0,DGPS,45.514238,N,-122.686711,W,90,0.036,
1062,T,2018/5/4,22:42:18,2018/5/4,15:42:18,  0,DGPS,45.514238,N,-122.686711,W,90,0.037,
1063,T,2018/5/4,22:42:19,2018/5/4,15:42:19,  0,DGPS,45.514238,N,-122.686711,W,90,0.038,
1064,T,2018/5/4,22:42:20,2018/5/4,15:42:20,  0,DGPS,45.514238,N,-122.686711,W,90,0.032,
1065,T,2018/5/4,22:42:21,2018/5/4,15:42:21,  0,DGPS,45.514238,N,-122.686711,W,90,0.030,
1066,T,2018/5/4,22:42:22,2018/5/4,15:42:22,  0,DGPS,45.514238,N,-122.686711,W,90,0.042,
1067,T,2018/5/4,22:42:23,2018/5/4,15:42:23,  0,DGPS,45.514237,N,-122.686711,W,90,0.046,
1068,T,2018/5/4,22:42:24,2018/5/4,15:42:24,  0,DGPS,45.514237,N,-122.686711,W,90,0.047,
1069,T,2018/5/4,22:42:25,2018/5/4,15:42:25,  0,DGPS,45.514237,N,-122.686711,W,90,0.033,
1070,T,2018/5/4,22:42:26,2018/5/4,15:42:26,  0,DGPS,45.514237,N,-122.686711,W,90,0.049,
1071,T,2018/5/4,22:42:27,2018/5/4,15:42:27,  0,DGPS,45.514237,N,-122.686710,W,90,0.016,
1072,T,2018/5/4,22:42:28,2018/5/4,15:42:28,  0,DGPS,45.514237,N,-122.686710,W,90,0.038,
1073,T,2018/5/4,22:42:29,2018/5/4,15:42:29,  0,DGPS,45.514237,N,-122.686710,W,90,0.038,
1074,T,2018/5/4,22:42:30,2018/5/4,15:42:30,  0,DGPS,45.514237,N,-122.686710,W,90,0.041,
1075,T,2018/5/4,22:42:31,2018/5/4,15:42:31,  0,DGPS,45.514237,N,-122.686710,W,90,0.043,
1076,T,2018/5/4,22:42:32,2018/5/4,15:42:32,  0,DGPS,45.514237,N,-122.686710,W,90,0.038,
1077,T,2018/5/4,22:42:33,2018/5/4,15:42:33,  0,DGPS,45.514236,N,-122.686710,W,90,0.004,
1078,T,2018/5/4,22:42:34,2018/5/4,15:42:34,  0,DGPS,45.514236,N,-122.686710,W,90,0.026,
1079,T,2018/5/4,22:42:35,2018/5/4,15:42:35,  0,DGPS,45.514236,N,-122.686710,W,90,0.038,
1080,T,2018/5/4,22:42:36,2018/5/4,15:42:36,  0,DGPS,45.514236,N,-122.686710,W,90,0.027,
1081,T,2018/5/4,22:42:37,2018/5/4,15:42:37,  0,DGPS,45.514235,N,-122.686710,W,90,0.056,
1082,T,2018/5/4,22:42:38,2018/5/4,15:42:38,  0,DGPS,45.514234,N,-122.686709,W,90,0.049,
1083,T,2018/5/4,22:42:39,2018/5/4,15:42:39,  0,DGPS,45.514233,N,-122.686708,W,90,0.030,
1084,T,2018/5/4,22:42:40,2018/5/4,15:42:40,  0,DGPS,45.514232,N,-122.686708,W,90,0.010,
1085,T,2018/5/4,22:42:41,2018/5/4,15:42:41,  0,DGPS,45.514231,N,-122.686707,W,89,0.016,
1086,T,2018/5/4,22:42:42,2018/5/4,15:42:42,  0,DGPS,45.514230,N,-122.686706,W,89,0.016,
1087,T,2018/5/4,22:42:43,2018/5/4,15:42:43,  0,DGPS,45.514229,N,-122.686705,W,89,0.041,
1088,T,2018/5/4,22:42:44,2018/5/4,15:42:44,  0,DGPS,45.514228,N,-122.686704,W,89,0.024,
1089,T,2018/5/4,22:42:45,2018/5/4,15:42:45,  0,DGPS,45.514227,N,-122.686703,W,89,0.008,
1090,T,2018/5/4,22:42:46,2018/5/4,15:42:46,  0,DGPS,45.514226,N,-122.686703,W,89,0.029,
1091,T,2018/5/4,22:42:47,2018/5/4,15:42:47,  0,DGPS,45.514225,N,-122.686702,W,89,0.026,
1092,T,2018/5/4,22:42:48,2018/5/4,15:42:48,  0,DGPS,45.514224,N,-122.686700,W,89,0.028,
1093,T,2018/5/4,22:42:49,2018/5/4,15:42:49,  0,DGPS,45.514222,N,-122.686699,W,89,0.033,
1094,T,2018/5/4,22:42:50,2018/5/4,15:42:50,  0,DGPS,45.514221,N,-122.686698,W,89,0.025,
1095,T,2018/5/4,22:42:51,2018/5/4,15:42:51,  0,DGPS,45.514220,N,-122.686697,W,89,0.005,
1096,T,2018/5/4,22:42:52,2018/5/4,15:42:52,  0,DGPS,45.514219,N,-122.686696,W,89,0.028,
1097,T,2018/5/4,22:42:53,2018/5/4,15:42:53,  0,DGPS,45.514218,N,-122.686696,W,89,0.039,
1098,T,2018/5/4,22:42:54,2018/5/4,15:42:54,  0,DGPS,45.514218,N,-122.686695,W,89,0.039,
1099,T,2018/5/4,22:42:55,2018/5/4,15:42:55,  0,DGPS,45.514218,N,-122.686695,W,89,0.028,
1100,T,2018/5/4,22:42:56,2018/5/4,15:42:56,  0,DGPS,45.514216,N,-122.686695,W,89,0.027,
1101,T,2018/5/4,22:42:57,2018/5/4,15:42:57,  0,DGPS,45.514214,N,-122.686694,W,89,0.011,
1102,T,2018/5/4,22:42:58,2018/5/4,15:42:58,  0,DGPS,45.514213,N,-122.686694,W,88,0.039,
1103,T,2018/5/4,22:42:59,2018/5/4,15:42:59,  0,DGPS,45.514213,N,-122.686694,W,88,0.033,
1104,T,2018/5/4,22:43:0,2018/5/4,15:43:0,  0,DGPS,45.514211,N,-122.686693,W,88,0.036,
1105,T,2018/5/4,22:43:1,2018/5/4,15:43:1,  0,DGPS,45.514211,N,-122.686693,W,88,0.035,
1106,T,2018/5/4,22:43:2,2018/5/4,15:43:2,  0,DGPS,45.514210,N,-122.686692,W,88,0.024,
1107,T,2018/5/4,22:43:3,2018/5/4,15:43:3,  0,DGPS,45.514210,N,-122.686692,W,88,0.007,
1108,T,2018/5/4,22:43:4,2018/5/4,15:43:4,  0,DGPS,45.514209,N,-122.686692,W,88,0.031,
1109,T,2018/5/4,22:43:5,2018/5/4,15:43:5,  0,DGPS,45.514209,N,-122.686691,W,88,0.037,
1110,T,2018/5/4,22:43:6,2018/5/4,15:43:6,  0,DGPS,45.514208,N,-122.686690,W,88,0.033,
1111,T,2018/5/4,22:43:7,2018/5/4,15:43:7,  0,DGPS,45.514208,N,-122.686690,W,88,0.037,
1112,T,2018/5/4,22:43:8,2018/5/4,15:43:8,  0,DGPS,45.514207,N,-122.686690,W,88,0.032,
1113,T,2018/5/4,22:43:9,2018/5/4,15:43:9,  0,DGPS,45.514207,N,-122.686690,W,88,0.007,
1114,T,2018/5/4,22:43:10,2018/5/4,15:43:10,  0,DGPS,45.514207,N,-122.686689,W,88,0.023,
1115,T,2018/5/4,22:43:11,2018/5/4,15:43:11,  0,DGPS,45.514207,N,-122.686689,W,88,0.033,
1116,T,2018/5/4,22:43:12,2018/5/4,15:43:12,  0,DGPS,45.514206,N,-122.686689,W,88,0.034,
1117,T,2018/5/4,22:43:13,2018/5/4,15:43:13,  0,DGPS,45.514206,N,-122.686689,W,88,0.032,
1118,T,2018/5/4,22:43:14,2018/5/4,15:43:14,  0,DGPS,45.514206,N,-122.686689,W,88,0.031,
1119,T,2018/5/4,22:43:15,2018/5/4,15:43:15,  0,DGPS,45.514205,N,-122.686689,W,88,0.014,
1120,T,2018/5/4,22:43:16,2018/5/4,15:43:16,  0,DGPS,45.514205,N,-122.686689,W,88,0.044,
1121,T,2018/5/4,22:43:17,2018/5/4,15:43:17,  0,DGPS,45.514205,N,-122.686689,W,88,0.047,
1122,T,2018/5/4,22:43:18,2018/5/4,15:43:18,  0,DGPS,45.514205,N,-122.686689,W,88,0.047,
1123,T,2018/5/4,22:43:19,2018/5/4,15:43:19,  0,DGPS,45.514205,N,-122.686689,W,88,0.051,
1124,T,2018/5/4,22:43:20,2018/5/4,15:43:20,  0,DGPS,45.514204,N,-122.686689,W,88,0.044,
1125,T,2018/5/4,22:43:21,2018/5/4,15:43:21,  0,DGPS,45.514204,N,-122.686689,W,88,0.004,
1126,T,2018/5/4,22:43:22,2018/5/4,15:43:22,  0,DGPS,45.514204,N,-122.686689,W,88,0.036,
1127,T,2018/5/4,22:43:23,2018/5/4,15:43:23,  0,DGPS,45.514204,N,-122.686688,W,88,0.043,
1128,T,2018/5/4,22:43:24,2018/5/4,15:43:24,  0,DGPS,45.514204,N,-122.686688,W,88,0.042,
1129,T,2018/5/4,22:43:25,2018/5/4,15:43:25,  0,DGPS,45.514204,N,-122.686688,W,88,0.038,
1130,T,2018/5/4,22:43:26,2018/5/4,15:43:26,  0,DGPS,45.514204,N,-122.686688,W,88,0.035,
1131,T,2018/5/4,22:43:27,2018/5/4,15:43:27,  0,DGPS,45.514204,N,-122.686688,W,88,0.009,
1132,T,2018/5/4,22:43:28,2018/5/4,15:43:28,  0,DGPS,45.514204,N,-122.686688,W,88,0.044,
1133,T,2018/5/4,22:43:29,2018/5/4,15:43:29,  0,DGPS,45.514203,N,-122.686688,W,88,0.042,
1134,T,2018/5/4,22:43:30,2018/5/4,15:43:30,  0,DGPS,45.514203,N,-122.686688,W,88,0.047,
1135,T,2018/5/4,22:43:31,2018/5/4,15:43:31,  0,DGPS,45.514203,N,-122.686687,W,88,0.045,
1136,T,2018/5/4,22:43:32,2018/5/4,15:43:32,  0,DGPS,45.514203,N,-122.686687,W,88,0.052,
1137,T,2018/5/4,22:43:33,2018/5/4,15:43:33,  0,DGPS,45.514203,N,-122.686687,W,88,0.007,
1138,T,2018/5/4,22:43:34,2018/5/4,15:43:34,  0,DGPS,45.514203,N,-122.686687,W,88,0.019,
1139,T,2018/5/4,22:43:35,2018/5/4,15:43:35,  0,DGPS,45.514200,N,-122.686685,W,88,0.051,
1140,T,2018/5/4,22:43:36,2018/5/4,15:43:36,  0,DGPS,45.514198,N,-122.686684,W,88,0.043,
1141,T,2018/5/4,22:43:37,2018/5/4,15:43:37,  0,DGPS,45.514198,N,-122.686684,W,88,0.032,
1142,T,2018/5/4,22:43:38,2018/5/4,15:43:38,  0,DGPS,45.514198,N,-122.686684,W,88,0.041,
1143,T,2018/5/4,22:43:39,2018/5/4,15:43:39,  0,DGPS,45.514198,N,-122.686684,W,88,0.022,
1144,T,2018/5/4,22:43:40,2018/5/4,15:43:40,  0,DGPS,45.514198,N,-122.686684,W,88,0.019,
1145,T,2018/5/4,22:43:41,2018/5/4,15:43:41,  0,DGPS,45.514198,N,-122.686684,W,88,0.007,
1146,T,2018/5/4,22:43:42,2018/5/4,15:43:42,  0,DGPS,45.514197,N,-122.686683,W,87,0.014,
1147,T,2018/5/4,22:43:43,2018/5/4,15:43:43,  0,DGPS,45.514197,N,-122.686682,W,87,0.021,
1148,T,2018/5/4,22:43:44,2018/5/4,15:43:44,  0,DGPS,45.514197,N,-122.686682,W,87,0.009,
1149,T,2018/5/4,22:43:45,2018/5/4,15:43:45,  0,DGPS,45.514196,N,-122.686681,W,87,0.024,
1150,T,2018/5/4,22:43:46,2018/5/4,15:43:46,  0,DGPS,45.514196,N,-122.686681,W,87,0.018,
1151,T,2018/5/4,22:43:47,2018/5/4,15:43:47,  0,DGPS,45.514196,N,-122.686681,W,87,0.017,
1152,T,2018/5/4,22:43:48,2018/5/4,15:43:48,  0,DGPS,45.514196,N,-122.686680,W,87,0.009,
1153,T,2018/5/4,22:43:49,2018/5/4,15:43:49,  0,DGPS,45.514196,N,-122.686679,W,87,0.013,
1154,T,2018/5/4,22:43:50,2018/5/4,15:43:50,  0,DGPS,45.514196,N,-122.686679,W,87,0.012,
1155,T,2018/5/4,22:43:51,2018/5/4,15:43:51,  0,DGPS,45.514196,N,-122.686679,W,87,0.015,
1156,T,2018/5/4,22:43:52,2018/5/4,15:43:52,  0,DGPS,45.514196,N,-122.686679,W,87,0.001,
1157,T,2018/5/4,22:43:53,2018/5/4,15:43:53,  0,DGPS,45.514196,N,-122.686678,W,87,0.016,
1158,T,2018/5/4,22:43:54,2018/5/4,15:43:54,  0,DGPS,45.514195,N,-122.686677,W,87,0.025,
1159,T,2018/5/4,22:43:55,2018/5/4,15:43:55,  0,DGPS,45.514195,N,-122.686677,W,87,0.019,
1160,T,2018/5/4,22:43:56,2018/5/4,15:43:56,  0,DGPS,45.514195,N,-122.686676,W,87,0.024,
1161,T,2018/5/4,22:43:57,2018/5/4,15:43:57,  0,DGPS,45.514194,N,-122.686675,W,87,0.016,
1162,T,2018/5/4,22:43:58,2018/5/4,15:43:58,  0,DGPS,45.514194,N,-122.686674,W,87,0.012,
1163,T,2018/5/4,22:43:59,2018/5/4,15:43:59,  0,DGPS,45.514193,N,-122.686674,W,87,0.010,
1164,T,2018/5/4,22:44:0,2018/5/4,15:44:0,  0,DGPS,45.514193,N,-122.686673,W,87,0.015,
1165,T,2018/5/4,22:44:1,2018/5/4,15:44:1,  0,DGPS,45.514193,N,-122.686672,W,87,0.014,
1166,T,2018/5/4,22:44:2,2018/5/4,15:44:2,  0,DGPS,45.514192,N,-122.686672,W,87,0.013,
1167,T,2018/5/4,22:44:3,2018/5/4,15:44:3,  0,DGPS,45.514192,N,-122.686671,W,87,0.013,
1168,T,2018/5/4,22:44:4,2018/5/4,15:44:4,  0,DGPS,45.514192,N,-122.686671,W,87,0.019,
1169,T,2018/5/4,22:44:5,2018/5/4,15:44:5,  0,DGPS,45.514191,N,-122.686670,W,87,0.013,
1170,T,2018/5/4,22:44:6,2018/5/4,15:44:6,  0,DGPS,45.514190,N,-122.686669,W,87,0.025,
1171,T,2018/5/4,22:44:7,2018/5/4,15:44:7,  0,DGPS,45.514190,N,-122.686668,W,87,0.011,
1172,T,2018/5/4,22:44:8,2018/5/4,15:44:8,  0,DGPS,45.514189,N,-122.686667,W,87,0.019,
1173,T,2018/5/4,22:44:9,2018/5/4,15:44:9,  0,DGPS,45.514188,N,-122.686666,W,87,0.001,
1174,T,2018/5/4,22:44:10,2018/5/4,15:44:10,  0,DGPS,45.514188,N,-122.686665,W,87,0.015,
1175,T,2018/5/4,22:44:11,2018/5/4,15:44:11,  0,DGPS,45.514187,N,-122.686664,W,87,0.007,
1176,T,2018/5/4,22:44:12,2018/5/4,15:44:12,  0,DGPS,45.514187,N,-122.686663,W,87,0.010,
1177,T,2018/5/4,22:44:13,2018/5/4,15:44:13,  0,DGPS,45.514186,N,-122.686662,W,87,0.025,
1178,T,2018/5/4,22:44:14,2018/5/4,15:44:14,  0,DGPS,45.514185,N,-122.686661,W,87,0.019,
1179,T,2018/5/4,22:44:15,2018/5/4,15:44:15,  0,DGPS,45.514184,N,-122.686660,W,87,0.015,
1180,T,2018/5/4,22:44:16,2018/5/4,15:44:16,  0,DGPS,45.514184,N,-122.686659,W,87,0.013,
1181,T,2018/5/4,22:44:17,2018/5/4,15:44:17,  0,DGPS,45.514184,N,-122.686659,W,87,0.010,
1182,T,2018/5/4,22:44:18,2018/5/4,15:44:18,  0,DGPS,45.514183,N,-122.686658,W,87,0.015,
1183,T,2018/5/4,22:44:19,2018/5/4,15:44:19,  0,DGPS,45.514182,N,-122.686658,W,87,0.012,
1184,T,2018/5/4,22:44:20,2018/5/4,15:44:20,  0,DGPS,45.514182,N,-122.686657,W,87,0.010,
1185,T,2018/5/4,22:44:21,2018/5/4,15:44:21,  0,DGPS,45.514181,N,-122.686657,W,86,0.016,
1186,T,2018/5/4,22:44:22,2018/5/4,15:44:22,  0,DGPS,45.514181,N,-122.686656,W,86,0.025,
1187,T,2018/5/4,22:44:23,2018/5/4,15:44:23,  0,DGPS,45.514180,N,-122.686655,W,86,0.026,
1188,T,2018/5/4,22:44:24,2018/5/4,15:44:24,  0,DGPS,45.514179,N,-122.686655,W,86,0.014,
1189,T,2018/5/4,22:44:25,2018/5/4,15:44:25,  0,DGPS,45.514179,N,-122.686654,W,86,0.021,
1190,T,2018/5/4,22:44:26,2018/5/4,15:44:26,  0,DGPS,45.514178,N,-122.686654,W,86,0.018,
1191,T,2018/5/4,22:44:27,2018/5/4,15:44:27,  0,DGPS,45.514178,N,-122.686653,W,86,0.012,
1192,T,2018/5/4,22:44:28,2018/5/4,15:44:28,  0,DGPS,45.514178,N,-122.686653,W,86,0.016,
1193,T,2018/5/4,22:44:29,2018/5/4,15:44:29,  0,DGPS,45.514177,N,-122.686652,W,86,0.015,
1194,T,2018/5/4,22:44:30,2018/5/4,15:44:30,  0,DGPS,45.514177,N,-122.686652,W,86,0.024,
1195,T,2018/5/4,22:44:31,2018/5/4,15:44:31,  0,DGPS,45.514177,N,-122.686651,W,86,0.021,
1196,T,2018/5/4,22:44:32,2018/5/4,15:44:32,  0,DGPS,45.514176,N,-122.686651,W,86,0.019,
1197,T,2018/5/4,22:44:33,2018/5/4,15:44:33,  0,DGPS,45.514176,N,-122.686651,W,86,0.011,
1198,T,2018/5/4,22:44:34,2018/5/4,15:44:34,  0,DGPS,45.514176,N,-122.686651,W,86,0.012,
