Instrument Name,DustTrak DRX
Model Number,8533
Serial Number,8533103404
Firmware Version,3.0
Calibration Date,03/12/2014
Test Name,MANUAL_001
Test Start Time,15:40:11
Test Start Date,05/04/2018
Test Length [D:H:M],0:1:20
Test Interval [M:S],0:1
PM1 Average [mg/m3],0.015
PM1 Minimum [mg/m3],0.008
PM1 Maximum [mg/m3],0.131
PM1 TWA [mg/m3],0.002
PM2.5 Average [mg/m3],0.015
PM2.5 Minimum [mg/m3],0.008
PM2.5 Maximum [mg/m3],0.131
PM2.5 TWA [mg/m3],0.002
PM4 Average [mg/m3],0.015
PM4 Minimum [mg/m3],0.008
PM4 Maximum [mg/m3],0.131
PM4 TWA [mg/m3],0.002
PM10 Average [mg/m3],0.015
PM10 Minimum [mg/m3],0.008
PM10 Maximum [mg/m3],0.131
PM10 TWA [mg/m3],0.002
TOTAL Average [mg/m3],0.015
TOTAL Minimum [mg/m3],0.008
TOTAL Maximum [mg/m3],0.131
TOTAL TWA [mg/m3],0.002
Photometric User Cal,1.00
Size Correction User Cal,1.00
Flow User Cal,0.00
Errors,
Number of Samples,4849

Elapsed Time [s],PM1 [mg/m3],PM2.5 [mg/m3],PM4 [mg/m3],PM10 [mg/m3],TOTAL [mg/m3],Alarms,Errors
1748,0.012,0.012,0.012,0.012,0.012,,
1749,0.013,0.013,0.013,0.013,0.013,,
1750,0.013,0.013,0.013,0.013,0.013,,
1751,0.012,0.012,0.012,0.012,0.012,,
1752,0.014,0.014,0.014,0.015,0.015,,
1753,0.014,0.014,0.014,0.014,0.014,,
1754,0.013,0.013,0.013,0.013,0.013,,
1755,0.013,0.013,0.013,0.013,0.013,,
1756,0.013,0.013,0.014,0.014,0.014,,
1757,0.014,0.014,0.014,0.014,0.014,,
1758,0.013,0.013,0.013,0.013,0.013,,
1759,0.014,0.014,0.014,0.014,0.014,,
1760,0.016,0.016,0.016,0.016,0.016,,
1761,0.015,0.015,0.015,0.018,0.018,,
1762,0.012,0.012,0.012,0.013,0.013,,
1763,0.013,0.013,0.013,0.013,0.013,,
1764,0.013,0.013,0.013,0.013,0.013,,
1765,0.014,0.014,0.014,0.014,0.014,,
1766,0.014,0.014,0.014,0.014,0.014,,
1767,0.013,0.013,0.013,0.013,0.013,,
1768,0.013,0.013,0.013,0.013,0.013,,
1769,0.013,0.013,0.013,0.013,0.013,,
1770,0.013,0.013,0.013,0.013,0.013,,
1771,0.013,0.013,0.013,0.013,0.013,,
1772,0.013,0.013,0.013,0.013,0.013,,
1773,0.013,0.013,0.013,0.013,0.013,,
1774,0.013,0.013,0.013,0.013,0.013,,
1775,0.014,0.014,0.014,0.014,0.014,,
1776,0.012,0.012,0.012,0.012,0.012,,
1777,0.012,0.012,0.012,0.012,0.012,,
1778,0.011,0.011,0.011,0.011,0.011,,
1779,0.012,0.012,0.012,0.012,0.012,,
1780,0.013,0.013,0.013,0.013,0.013,,
1781,0.012,0.013,0.013,0.013,0.013,,
1782,0.013,0.013,0.013,0.013,0.013,,
1783,0.013,0.013,0.013,0.013,0.013,,
1784,0.014,0.014,0.014,0.014,0.014,,
1785,0.013,0.013,0.013,0.013,0.013,,
1786,0.013,0.013,0.013,0.013,0.013,,
1787,0.013,0.013,0.013,0.013,0.013,,
1788,0.013,0.013,0.013,0.013,0.013,,
1789,0.013,0.013,0.013,0.013,0.013,,
1790,0.012,0.012,0.012,0.012,0.012,,
1791,0.012,0.012,0.012,0.012,0.012,,
1792,0.011,0.011,0.011,0.011,0.011,,
1793,0.011,0.011,0.011,0.011,0.011,,
1794,0.011,0.012,0.012,0.012,0.012,,
1795,0.012,0.012,0.012,0.012,0.012,,
1796,0.012,0.012,0.013,0.013,0.013,,
1797,0.011,0.011,0.011,0.011,0.011,,
1798,0.012,0.013,0.013,0.013,0.013,,
1799,0.013,0.013,0.013,0.013,0.013,,
1800,0.011,0.012,0.012,0.012,0.012,,
1801,0.014,0.014,0.014,0.014,0.014,,
1802,0.012,0.012,0.012,0.015,0.015,,
1803,0.012,0.012,0.012,0.013,0.013,,
1804,0.013,0.013,0.013,0.013,0.013,,
1805,0.012,0.013,0.013,0.013,0.013,,
1806,0.011,0.011,0.012,0.012,0.012,,
1807,0.011,0.011,0.012,0.012,0.012,,
1808,0.012,0.012,0.012,0.012,0.012,,
1809,0.012,0.012,0.012,0.012,0.012,,
1810,0.012,0.012,0.012,0.012,0.012,,
1811,0.011,0.012,0.012,0.012,0.012,,
1812,0.012,0.012,0.012,0.012,0.012,,
1813,0.012,0.012,0.012,0.012,0.012,,
1814,0.012,0.013,0.013,0.013,0.013,,
1815,0.012,0.013,0.013,0.013,0.013,,
1816,0.012,0.012,0.012,0.012,0.012,,
1817,0.011,0.011,0.011,0.011,0.011,,
1818,0.013,0.013,0.013,0.013,0.013,,
1819,0.012,0.013,0.013,0.013,0.013,,
1820,0.010,0.010,0.011,0.011,0.011,,
1821,0.011,0.011,0.011,0.011,0.011,,
1822,0.012,0.012,0.012,0.012,0.012,,
1823,0.010,0.010,0.010,0.010,0.010,,
1824,0.011,0.011,0.011,0.011,0.011,,
1825,0.013,0.013,0.013,0.013,0.013,,
1826,0.010,0.010,0.010,0.010,0.010,,
1827,0.011,0.011,0.011,0.011,0.011,,
1828,0.012,0.012,0.012,0.012,0.012,,
1829,0.013,0.013,0.014,0.014,0.014,,
1830,0.012,0.012,0.013,0.013,0.013,,
1831,0.012,0.012,0.012,0.012,0.012,,
1832,0.012,0.012,0.012,0.012,0.012,,
1833,0.012,0.012,0.012,0.012,0.012,,
1834,0.010,0.010,0.010,0.010,0.010,,
1835,0.010,0.010,0.010,0.010,0.010,,
1836,0.011,0.011,0.011,0.011,0.011,,
1837,0.011,0.011,0.011,0.011,0.011,,
1838,0.012,0.012,0.012,0.012,0.012,,
1839,0.012,0.012,0.012,0.012,0.012,,
1840,0.013,0.013,0.013,0.013,0.013,,
1841,0.012,0.012,0.012,0.012,0.012,,
1842,0.012,0.013,0.013,0.013,0.013,,
1843,0.013,0.013,0.013,0.013,0.013,,
1844,0.013,0.013,0.013,0.013,0.013,,
1845,0.013,0.013,0.013,0.013,0.013,,
1846,0.015,0.015,0.016,0.016,0.016,,
1847,0.011,0.011,0.011,0.011,0.011,,
1848,0.011,0.012,0.012,0.012,0.012,,
1849,0.011,0.011,0.011,0.011,0.011,,
1850,0.011,0.011,0.011,0.011,0.011,,
1851,0.011,0.011,0.011,0.011,0.011,,
1852,0.012,0.013,0.013,0.013,0.013,,
1853,0.014,0.014,0.014,0.014,0.014,,
1854,0.013,0.014,0.014,0.014,0.014,,
1855,0.015,0.015,0.015,0.015,0.015,,
1856,0.017,0.017,0.017,0.017,0.017,,
1857,0.014,0.014,0.015,0.015,0.015,,
1858,0.013,0.013,0.014,0.014,0.014,,
1859,0.015,0.015,0.015,0.016,0.016,,
1860,0.015,0.015,0.015,0.016,0.016,,
1861,0.012,0.012,0.012,0.012,0.012,,
1862,0.012,0.012,0.012,0.012,0.012,,
1863,0.013,0.014,0.014,0.014,0.014,,
1864,0.013,0.013,0.013,0.013,0.013,,
1865,0.014,0.014,0.014,0.014,0.014,,
1866,0.014,0.014,0.014,0.014,0.014,,
1867,0.014,0.014,0.014,0.014,0.014,,
1868,0.013,0.013,0.013,0.013,0.013,,
1869,0.013,0.013,0.013,0.013,0.013,,
1870,0.014,0.014,0.014,0.014,0.014,,
1871,0.014,0.014,0.014,0.014,0.014,,
1872,0.014,0.014,0.014,0.014,0.014,,
1873,0.014,0.014,0.014,0.014,0.014,,
1874,0.012,0.012,0.012,0.012,0.012,,
1875,0.012,0.012,0.012,0.012,0.012,,
1876,0.013,0.013,0.013,0.013,0.013,,
1877,0.012,0.012,0.012,0.012,0.012,,
1878,0.011,0.012,0.012,0.012,0.012,,
1879,0.012,0.012,0.012,0.012,0.012,,
1880,0.012,0.013,0.013,0.013,0.013,,
1881,0.013,0.013,0.013,0.013,0.013,,
1882,0.013,0.013,0.013,0.013,0.013,,
1883,0.012,0.013,0.013,0.013,0.013,,
1884,0.013,0.013,0.013,0.013,0.013,,
1885,0.012,0.012,0.012,0.012,0.012,,
1886,0.013,0.013,0.013,0.013,0.013,,
1887,0.013,0.013,0.013,0.013,0.013,,
1888,0.013,0.013,0.013,0.013,0.013,,
1889,0.013,0.013,0.013,0.013,0.013,,
1890,0.014,0.014,0.014,0.014,0.014,,
1891,0.013,0.013,0.013,0.014,0.014,,
1892,0.013,0.013,0.013,0.013,0.013,,
1893,0.014,0.014,0.014,0.014,0.014,,
1894,0.013,0.013,0.013,0.013,0.013,,
1895,0.011,0.011,0.011,0.011,0.011,,
1896,0.012,0.012,0.012,0.012,0.012,,
1897,0.012,0.012,0.012,0.012,0.012,,
1898,0.012,0.012,0.012,0.012,0.012,,
1899,0.012,0.012,0.012,0.012,0.012,,
1900,0.012,0.012,0.012,0.012,0.012,,
1901,0.013,0.013,0.013,0.013,0.013,,
1902,0.013,0.014,0.014,0.014,0.014,,
1903,0.013,0.013,0.013,0.013,0.013,,
1904,0.012,0.013,0.013,0.013,0.013,,
1905,0.011,0.011,0.011,0.011,0.011,,
1906,0.012,0.012,0.012,0.012,0.012,,
1907,0.012,0.012,0.012,0.012,0.012,,
1908,0.012,0.012,0.012,0.012,0.012,,
1909,0.013,0.013,0.013,0.013,0.013,,
1910,0.011,0.011,0.011,0.011,0.011,,
1911,0.011,0.011,0.011,0.011,0.011,,
1912,0.012,0.012,0.012,0.012,0.012,,
1913,0.012,0.012,0.012,0.012,0.012,,
1914,0.013,0.013,0.013,0.013,0.013,,
1915,0.013,0.013,0.013,0.013,0.013,,
1916,0.013,0.013,0.013,0.013,0.013,,
1917,0.011,0.011,0.011,0.011,0.011,,
1918,0.013,0.013,0.013,0.013,0.013,,
1919,0.015,0.015,0.015,0.015,0.015,,
1920,0.012,0.012,0.012,0.012,0.012,,
1921,0.013,0.013,0.013,0.013,0.013,,
1922,0.014,0.014,0.014,0.014,0.014,,
1923,0.013,0.013,0.013,0.013,0.013,,
1924,0.012,0.012,0.012,0.012,0.012,,
1925,0.012,0.012,0.012,0.012,0.012,,
1926,0.011,0.011,0.011,0.011,0.011,,
1927,0.011,0.011,0.011,0.011,0.011,,
1928,0.012,0.012,0.012,0.012,0.012,,
1929,0.011,0.011,0.011,0.011,0.011,,
1930,0.012,0.012,0.012,0.012,0.012,,
1931,0.015,0.015,0.015,0.015,0.015,,
1932,0.014,0.014,0.014,0.014,0.014,,
1933,0.015,0.015,0.015,0.015,0.015,,
1934,0.013,0.014,0.014,0.014,0.014,,
1935,0.014,0.015,0.015,0.015,0.015,,
1936,0.024,0.025,0.025,0.025,0.025,,
1937,0.031,0.032,0.032,0.032,0.032,,
1938,0.026,0.027,0.027,0.027,0.027,,
1939,0.029,0.030,0.030,0.030,0.030,,
1940,0.027,0.027,0.028,0.029,0.029,,
1941,0.024,0.024,0.025,0.025,0.025,,
1942,0.036,0.037,0.038,0.038,0.038,,
1943,0.025,0.027,0.028,0.030,0.030,,
1944,0.019,0.020,0.021,0.022,0.022,,
1945,0.015,0.015,0.017,0.018,0.018,,
1946,0.014,0.015,0.015,0.016,0.016,,
1947,0.015,0.015,0.016,0.016,0.016,,
1948,0.011,0.012,0.012,0.012,0.012,,
1949,0.014,0.015,0.015,0.015,0.015,,
1950,0.015,0.015,0.016,0.016,0.016,,
1951,0.014,0.014,0.014,0.016,0.016,,
1952,0.013,0.014,0.014,0.014,0.014,,
1953,0.016,0.016,0.017,0.017,0.017,,
1954,0.016,0.016,0.017,0.017,0.017,,
1955,0.011,0.012,0.012,0.013,0.013,,
1956,0.013,0.013,0.013,0.013,0.013,,
1957,0.013,0.013,0.013,0.013,0.013,,
1958,0.013,0.013,0.013,0.013,0.013,,
1959,0.013,0.014,0.014,0.014,0.014,,
1960,0.016,0.016,0.016,0.016,0.016,,
1961,0.016,0.016,0.016,0.016,0.016,,
1962,0.012,0.012,0.012,0.012,0.012,,
1963,0.013,0.013,0.013,0.014,0.014,,
1964,0.012,0.013,0.013,0.013,0.013,,
1965,0.012,0.012,0.012,0.012,0.012,,
1966,0.013,0.013,0.013,0.013,0.013,,
1967,0.014,0.014,0.014,0.014,0.014,,
1968,0.013,0.013,0.013,0.013,0.013,,
1969,0.013,0.013,0.013,0.013,0.013,,
1970,0.012,0.012,0.012,0.012,0.012,,
1971,0.011,0.012,0.012,0.012,0.012,,
1972,0.011,0.011,0.011,0.011,0.011,,
1973,0.012,0.012,0.012,0.012,0.012,,
1974,0.012,0.012,0.012,0.012,0.012,,
1975,0.012,0.013,0.013,0.013,0.013,,
1976,0.011,0.012,0.012,0.012,0.012,,
1977,0.012,0.012,0.012,0.012,0.012,,
1978,0.013,0.014,0.014,0.014,0.014,,
1979,0.014,0.014,0.014,0.014,0.014,,
1980,0.013,0.013,0.013,0.013,0.013,,
1981,0.013,0.013,0.013,0.013,0.013,,
1982,0.012,0.012,0.013,0.013,0.013,,
1983,0.013,0.013,0.013,0.013,0.013,,
1984,0.018,0.019,0.019,0.019,0.019,,
1985,0.017,0.017,0.017,0.017,0.017,,
1986,0.017,0.018,0.018,0.018,0.018,,
1987,0.013,0.013,0.013,0.013,0.013,,
1988,0.013,0.013,0.013,0.013,0.013,,
1989,0.013,0.013,0.013,0.013,0.013,,
1990,0.014,0.014,0.014,0.014,0.014,,
1991,0.018,0.018,0.018,0.018,0.018,,
1992,0.014,0.014,0.014,0.014,0.014,,
1993,0.012,0.012,0.012,0.012,0.012,,
1994,0.014,0.014,0.014,0.014,0.014,,
1995,0.013,0.013,0.013,0.013,0.013,,
1996,0.012,0.012,0.012,0.012,0.012,,
1997,0.012,0.012,0.012,0.012,0.012,,
1998,0.013,0.013,0.013,0.014,0.014,,
1999,0.014,0.014,0.014,0.014,0.014,,
2000,0.014,0.014,0.014,0.014,0.014,,
2001,0.012,0.012,0.012,0.012,0.012,,
2002,0.012,0.012,0.012,0.012,0.012,,
2003,0.012,0.012,0.012,0.012,0.012,,
2004,0.015,0.016,0.016,0.016,0.016,,
2005,0.014,0.014,0.014,0.014,0.014,,
2006,0.013,0.013,0.013,0.013,0.013,,
2007,0.014,0.014,0.014,0.014,0.014,,
2008,0.013,0.014,0.014,0.014,0.014,,
2009,0.014,0.014,0.014,0.015,0.015,,
2010,0.013,0.013,0.013,0.013,0.013,,
2011,0.012,0.012,0.012,0.012,0.012,,
2012,0.012,0.012,0.012,0.012,0.012,,
2013,0.013,0.013,0.013,0.013,0.013,,
2014,0.013,0.013,0.013,0.013,0.013,,
2015,0.013,0.013,0.013,0.013,0.013,,
2016,0.014,0.014,0.014,0.014,0.014,,
2017,0.014,0.014,0.014,0.014,0.014,,
2018,0.013,0.013,0.013,0.013,0.013,,
2019,0.012,0.012,0.012,0.012,0.012,,
2020,0.015,0.015,0.015,0.015,0.015,,
2021,0.012,0.012,0.012,0.012,0.012,,
2022,0.012,0.013,0.013,0.013,0.013,,
2023,0.015,0.015,0.015,0.015,0.015,,
2024,0.015,0.015,0.015,0.015,0.015,,
2025,0.013,0.013,0.013,0.013,0.013,,
2026,0.012,0.012,0.012,0.012,0.012,,
2027,0.014,0.014,0.014,0.014,0.014,,
2028,0.015,0.015,0.015,0.016,0.016,,
2029,0.014,0.014,0.014,0.014,0.014,,
2030,0.015,0.015,0.015,0.015,0.015,,
2031,0.015,0.015,0.015,0.015,0.015,,
2032,0.014,0.014,0.014,0.014,0.014,,
2033,0.014,0.014,0.014,0.014,0.014,,
2034,0.015,0.015,0.015,0.015,0.015,,
2035,0.012,0.012,0.012,0.012,0.012,,
2036,0.013,0.013,0.013,0.013,0.013,,
2037,0.013,0.013,0.013,0.013,0.013,,
2038,0.012,0.012,0.012,0.012,0.012,,
2039,0.012,0.013,0.013,0.013,0.013,,
2040,0.012,0.012,0.012,0.012,0.012,,
2041,0.014,0.014,0.014,0.014,0.014,,
2042,0.013,0.013,0.013,0.013,0.013,,
2043,0.018,0.018,0.018,0.018,0.018,,
2044,0.020,0.020,0.021,0.021,0.021,,
2045,0.015,0.015,0.015,0.015,0.015,,
2046,0.014,0.014,0.015,0.015,0.015,,
2047,0.015,0.015,0.015,0.015,0.015,,
2048,0.014,0.015,0.015,0.015,0.015,,
2049,0.014,0.014,0.014,0.014,0.014,,
2050,0.018,0.018,0.018,0.018,0.018,,
2051,0.016,0.016,0.016,0.016,0.016,,
2052,0.013,0.014,0.014,0.014,0.014,,
2053,0.015,0.015,0.015,0.015,0.015,,
2054,0.016,0.016,0.016,0.016,0.016,,
2055,0.013,0.014,0.014,0.014,0.014,,
2056,0.012,0.013,0.013,0.013,0.013,,
2057,0.013,0.014,0.014,0.014,0.014,,
2058,0.015,0.015,0.015,0.016,0.016,,
2059,0.015,0.015,0.015,0.016,0.016,,
2060,0.014,0.014,0.014,0.014,0.014,,
2061,0.013,0.013,0.013,0.013,0.013,,
2062,0.013,0.013,0.013,0.013,0.013,,
2063,0.011,0.012,0.012,0.012,0.012,,
2064,0.011,0.011,0.011,0.011,0.011,,
2065,0.011,0.011,0.011,0.011,0.011,,
2066,0.010,0.010,0.010,0.010,0.010,,
2067,0.010,0.011,0.011,0.011,0.011,,
2068,0.012,0.012,0.012,0.012,0.012,,
2069,0.016,0.016,0.016,0.016,0.016,,
2070,0.017,0.017,0.017,0.017,0.017,,
2071,0.014,0.014,0.014,0.014,0.014,,
2072,0.011,0.011,0.012,0.012,0.012,,
2073,0.012,0.012,0.012,0.012,0.012,,
2074,0.011,0.012,0.012,0.012,0.012,,
2075,0.011,0.011,0.011,0.011,0.011,,
2076,0.012,0.013,0.013,0.013,0.013,,
2077,0.012,0.012,0.012,0.012,0.012,,
2078,0.013,0.014,0.014,0.014,0.014,,
2079,0.014,0.015,0.015,0.016,0.016,,
2080,0.014,0.015,0.015,0.016,0.016,,
2081,0.014,0.015,0.015,0.016,0.016,,
2082,0.013,0.014,0.014,0.014,0.014,,
2083,0.013,0.013,0.013,0.013,0.013,,
2084,0.024,0.024,0.024,0.024,0.024,,
2085,0.054,0.054,0.055,0.055,0.055,,
2086,0.072,0.072,0.072,0.072,0.072,,
2087,0.057,0.058,0.058,0.058,0.058,,
2088,0.035,0.035,0.035,0.035,0.035,,
2089,0.019,0.020,0.020,0.020,0.020,,
2090,0.016,0.017,0.017,0.017,0.017,,
2091,0.016,0.016,0.016,0.016,0.016,,
2092,0.015,0.015,0.015,0.015,0.015,,
2093,0.014,0.015,0.015,0.015,0.015,,
2094,0.014,0.014,0.014,0.014,0.014,,
2095,0.017,0.017,0.017,0.017,0.017,,
2096,0.015,0.015,0.016,0.016,0.016,,
2097,0.013,0.013,0.013,0.013,0.013,,
2098,0.013,0.013,0.013,0.013,0.013,,
2099,0.014,0.014,0.014,0.015,0.015,,
2100,0.016,0.016,0.016,0.017,0.017,,
2101,0.012,0.012,0.012,0.013,0.013,,
2102,0.014,0.014,0.014,0.014,0.014,,
2103,0.014,0.015,0.015,0.015,0.015,,
2104,0.013,0.013,0.013,0.013,0.013,,
2105,0.013,0.013,0.013,0.013,0.013,,
2106,0.013,0.013,0.013,0.013,0.013,,
2107,0.012,0.012,0.013,0.013,0.013,,
2108,0.012,0.013,0.013,0.013,0.013,,
2109,0.013,0.013,0.013,0.013,0.013,,
2110,0.013,0.013,0.013,0.014,0.014,,
2111,0.013,0.014,0.014,0.014,0.014,,
2112,0.014,0.014,0.014,0.014,0.014,,
2113,0.013,0.013,0.013,0.013,0.013,,
2114,0.014,0.014,0.014,0.014,0.014,,
2115,0.016,0.016,0.017,0.017,0.017,,
2116,0.012,0.012,0.012,0.012,0.012,,
2117,0.015,0.015,0.015,0.015,0.015,,
2118,0.015,0.015,0.015,0.015,0.015,,
2119,0.013,0.013,0.013,0.013,0.013,,
2120,0.016,0.016,0.016,0.016,0.016,,
2121,0.016,0.016,0.016,0.016,0.016,,
2122,0.013,0.013,0.013,0.013,0.013,,
2123,0.013,0.013,0.013,0.013,0.013,,
2124,0.014,0.014,0.014,0.014,0.014,,
2125,0.014,0.014,0.014,0.014,0.014,,
2126,0.014,0.014,0.014,0.014,0.014,,
2127,0.015,0.015,0.015,0.015,0.015,,
2128,0.015,0.016,0.016,0.016,0.016,,
2129,0.014,0.015,0.015,0.015,0.015,,
2130,0.013,0.013,0.013,0.013,0.013,,
2131,0.013,0.013,0.013,0.013,0.013,,
2132,0.014,0.014,0.014,0.014,0.014,,
2133,0.014,0.014,0.014,0.014,0.014,,
2134,0.012,0.012,0.012,0.012,0.012,,
2135,0.012,0.012,0.012,0.012,0.012,,
2136,0.013,0.013,0.013,0.013,0.013,,
2137,0.012,0.012,0.012,0.012,0.012,,
2138,0.012,0.012,0.012,0.012,0.012,,
2139,0.014,0.014,0.014,0.014,0.014,,
2140,0.017,0.017,0.017,0.017,0.017,,
2141,0.012,0.012,0.012,0.012,0.012,,
2142,0.011,0.012,0.012,0.012,0.012,,
2143,0.012,0.012,0.012,0.012,0.012,,
2144,0.012,0.012,0.012,0.012,0.012,,
2145,0.012,0.012,0.012,0.012,0.012,,
2146,0.013,0.013,0.013,0.013,0.013,,
2147,0.013,0.013,0.013,0.013,0.013,,
2148,0.014,0.014,0.014,0.014,0.014,,
2149,0.013,0.013,0.013,0.013,0.013,,
2150,0.012,0.012,0.012,0.012,0.012,,
2151,0.012,0.012,0.012,0.012,0.012,,
2152,0.013,0.013,0.013,0.013,0.013,,
2153,0.012,0.012,0.012,0.012,0.012,,
2154,0.015,0.015,0.015,0.015,0.015,,
2155,0.016,0.016,0.016,0.016,0.016,,
2156,0.013,0.013,0.013,0.013,0.013,,
2157,0.015,0.015,0.015,0.015,0.015,,
2158,0.015,0.016,0.016,0.016,0.016,,
2159,0.016,0.016,0.017,0.017,0.017,,
2160,0.013,0.013,0.013,0.013,0.013,,
2161,0.014,0.014,0.014,0.014,0.014,,
2162,0.016,0.016,0.016,0.016,0.016,,
2163,0.016,0.016,0.016,0.016,0.016,,
2164,0.016,0.016,0.016,0.016,0.016,,
2165,0.013,0.013,0.013,0.013,0.013,,
2166,0.013,0.013,0.013,0.013,0.013,,
2167,0.013,0.013,0.013,0.013,0.013,,
2168,0.011,0.011,0.011,0.011,0.011,,
2169,0.014,0.014,0.014,0.014,0.014,,
2170,0.014,0.014,0.014,0.014,0.014,,
2171,0.012,0.012,0.012,0.012,0.012,,
2172,0.012,0.012,0.012,0.012,0.012,,
2173,0.013,0.013,0.013,0.013,0.013,,
2174,0.014,0.014,0.014,0.014,0.014,,
2175,0.014,0.014,0.014,0.014,0.014,,
2176,0.013,0.013,0.013,0.013,0.013,,
2177,0.012,0.012,0.012,0.012,0.012,,
2178,0.012,0.012,0.012,0.012,0.012,,
2179,0.013,0.013,0.013,0.013,0.013,,
2180,0.017,0.017,0.017,0.017,0.017,,
2181,0.012,0.012,0.012,0.012,0.012,,
2182,0.024,0.024,0.024,0.024,0.024,,
2183,0.025,0.025,0.025,0.025,0.025,,
2184,0.013,0.013,0.013,0.013,0.013,,
2185,0.013,0.013,0.013,0.013,0.013,,
2186,0.013,0.013,0.013,0.013,0.013,,
2187,0.014,0.014,0.014,0.014,0.014,,
2188,0.011,0.011,0.011,0.011,0.011,,
2189,0.011,0.011,0.011,0.011,0.011,,
2190,0.013,0.013,0.013,0.013,0.013,,
2191,0.012,0.012,0.012,0.012,0.012,,
2192,0.013,0.013,0.013,0.013,0.013,,
2193,0.012,0.012,0.012,0.012,0.012,,
2194,0.011,0.011,0.011,0.011,0.011,,
2195,0.012,0.012,0.012,0.012,0.012,,
2196,0.012,0.012,0.012,0.012,0.012,,
2197,0.014,0.014,0.014,0.014,0.014,,
2198,0.014,0.014,0.014,0.014,0.014,,
2199,0.017,0.017,0.017,0.017,0.017,,
2200,0.018,0.018,0.018,0.018,0.018,,
2201,0.025,0.025,0.025,0.025,0.025,,
2202,0.027,0.027,0.027,0.027,0.027,,
2203,0.017,0.017,0.017,0.017,0.017,,
2204,0.018,0.018,0.018,0.018,0.018,,
2205,0.011,0.012,0.012,0.012,0.012,,
2206,0.013,0.013,0.013,0.013,0.013,,
2207,0.014,0.014,0.014,0.014,0.014,,
2208,0.017,0.017,0.017,0.017,0.017,,
2209,0.023,0.023,0.023,0.023,0.023,,
2210,0.017,0.017,0.017,0.017,0.017,,
2211,0.016,0.016,0.016,0.016,0.016,,
2212,0.018,0.018,0.018,0.019,0.019,,
2213,0.024,0.024,0.024,0.024,0.024,,
2214,0.023,0.023,0.023,0.023,0.023,,
2215,0.013,0.014,0.014,0.014,0.014,,
2216,0.014,0.014,0.014,0.014,0.014,,
2217,0.014,0.014,0.014,0.014,0.014,,
2218,0.014,0.015,0.015,0.015,0.015,,
2219,0.015,0.015,0.015,0.015,0.015,,
2220,0.020,0.020,0.020,0.020,0.020,,
2221,0.020,0.020,0.020,0.020,0.020,,
2222,0.015,0.016,0.016,0.016,0.016,,
2223,0.031,0.032,0.032,0.032,0.032,,
2224,0.037,0.037,0.037,0.038,0.038,,
2225,0.013,0.014,0.014,0.014,0.014,,
2226,0.017,0.017,0.017,0.017,0.017,,
2227,0.019,0.019,0.019,0.019,0.019,,
2228,0.019,0.020,0.020,0.020,0.020,,
2229,0.026,0.026,0.026,0.026,0.026,,
2230,0.022,0.022,0.023,0.023,0.023,,
2231,0.022,0.022,0.023,0.023,0.023,,
2232,0.024,0.025,0.025,0.025,0.025,,
2233,0.024,0.024,0.025,0.025,0.025,,
2234,0.020,0.020,0.020,0.021,0.021,,
2235,0.015,0.016,0.016,0.017,0.017,,
2236,0.015,0.016,0.016,0.017,0.017,,
2237,0.014,0.015,0.015,0.015,0.015,,
2238,0.015,0.015,0.015,0.015,0.015,,
2239,0.017,0.017,0.018,0.018,0.018,,
2240,0.018,0.019,0.019,0.019,0.019,,
2241,0.016,0.017,0.017,0.017,0.017,,
2242,0.016,0.016,0.016,0.016,0.016,,
2243,0.019,0.019,0.019,0.019,0.019,,
2244,0.018,0.018,0.019,0.019,0.019,,
2245,0.015,0.015,0.016,0.016,0.016,,
2246,0.015,0.015,0.015,0.015,0.015,,
2247,0.016,0.017,0.017,0.017,0.017,,
2248,0.016,0.016,0.017,0.017,0.017,,
2249,0.014,0.014,0.015,0.015,0.015,,
2250,0.015,0.015,0.015,0.015,0.015,,
2251,0.013,0.013,0.013,0.013,0.013,,
2252,0.014,0.014,0.014,0.014,0.014,,
2253,0.014,0.014,0.014,0.014,0.014,,
2254,0.013,0.014,0.014,0.014,0.014,,
2255,0.014,0.014,0.014,0.014,0.014,,
2256,0.016,0.016,0.016,0.016,0.016,,
2257,0.016,0.016,0.016,0.016,0.016,,
2258,0.013,0.013,0.013,0.013,0.013,,
2259,0.018,0.018,0.018,0.018,0.018,,
2260,0.015,0.015,0.015,0.015,0.015,,
2261,0.016,0.016,0.016,0.016,0.016,,
2262,0.017,0.017,0.018,0.018,0.018,,
2263,0.014,0.014,0.014,0.014,0.014,,
2264,0.014,0.014,0.014,0.014,0.014,,
2265,0.014,0.015,0.015,0.015,0.015,,
2266,0.014,0.015,0.015,0.015,0.015,,
2267,0.014,0.014,0.014,0.014,0.014,,
2268,0.013,0.013,0.013,0.013,0.013,,
2269,0.013,0.013,0.013,0.013,0.013,,
2270,0.014,0.014,0.014,0.014,0.014,,
2271,0.013,0.013,0.013,0.013,0.013,,
2272,0.015,0.015,0.015,0.015,0.015,,
2273,0.016,0.016,0.016,0.016,0.016,,
2274,0.014,0.014,0.014,0.014,0.014,,
2275,0.014,0.014,0.014,0.014,0.014,,
2276,0.014,0.014,0.014,0.014,0.014,,
2277,0.013,0.013,0.013,0.013,0.013,,
2278,0.013,0.013,0.013,0.013,0.013,,
2279,0.013,0.013,0.013,0.013,0.013,,
2280,0.012,0.012,0.012,0.012,0.012,,
2281,0.012,0.012,0.012,0.012,0.012,,
